geofips,geoname,year,real_gdp_k2017usd
20057,"Ford, KS",2024,2550024.0
20059,"Franklin, KS",2019,900359.0
20059,"Franklin, KS",2020,873622.0
20059,"Franklin, KS",2021,899313.0
20059,"Franklin, KS",2022,860676.0
20059,"Franklin, KS",2023,866831.0
20059,"Franklin, KS",2024,855043.0
20061,"Geary, KS",2019,2906354.0
20061,"Geary, KS",2020,2921734.0
20061,"Geary, KS",2021,2999942.0
20061,"Geary, KS",2022,2961900.0
20061,"Geary, KS",2023,2900851.0
20061,"Geary, KS",2024,2919500.0
20063,"Gove, KS",2019,149555.0
20063,"Gove, KS",2020,163562.0
20063,"Gove, KS",2021,197857.0
20063,"Gove, KS",2022,217157.0
20063,"Gove, KS",2023,242888.0
20063,"Gove, KS",2024,221553.0
20065,"Graham, KS",2019,121237.0
20065,"Graham, KS",2020,124894.0
20065,"Graham, KS",2021,146497.0
20065,"Graham, KS",2022,138087.0
20065,"Graham, KS",2023,173710.0
20065,"Graham, KS",2024,144538.0
20067,"Grant, KS",2019,392630.0
20067,"Grant, KS",2020,479012.0
20067,"Grant, KS",2021,415335.0
20067,"Grant, KS",2022,359008.0
20067,"Grant, KS",2023,385580.0
20067,"Grant, KS",2024,504917.0
20069,"Gray, KS",2019,583704.0
20069,"Gray, KS",2020,604688.0
20069,"Gray, KS",2021,564489.0
20069,"Gray, KS",2022,559830.0
20069,"Gray, KS",2023,641561.0
20069,"Gray, KS",2024,757759.0
20071,"Greeley, KS",2019,121502.0
20071,"Greeley, KS",2020,149914.0
20071,"Greeley, KS",2021,150174.0
20071,"Greeley, KS",2022,157683.0
20071,"Greeley, KS",2023,130542.0
20071,"Greeley, KS",2024,210047.0
20073,"Greenwood, KS",2019,152912.0
20073,"Greenwood, KS",2020,154022.0
20073,"Greenwood, KS",2021,147211.0
20073,"Greenwood, KS",2022,138463.0
20073,"Greenwood, KS",2023,181165.0
20073,"Greenwood, KS",2024,167793.0
20075,"Hamilton, KS",2019,212973.0
20075,"Hamilton, KS",2020,243824.0
20075,"Hamilton, KS",2021,175095.0
20075,"Hamilton, KS",2022,168119.0
20075,"Hamilton, KS",2023,206933.0
20075,"Hamilton, KS",2024,321817.0
20077,"Harper, KS",2019,273115.0
20077,"Harper, KS",2020,274601.0
20077,"Harper, KS",2021,282676.0
20077,"Harper, KS",2022,275728.0
20077,"Harper, KS",2023,296533.0
20077,"Harper, KS",2024,326597.0
20079,"Harvey, KS",2019,1344439.0
20079,"Harvey, KS",2020,1285528.0
20079,"Harvey, KS",2021,1363635.0
20079,"Harvey, KS",2022,1306484.0
20079,"Harvey, KS",2023,1342136.0
20079,"Harvey, KS",2024,1314379.0
20081,"Haskell, KS",2019,267440.0
20081,"Haskell, KS",2020,344565.0
20081,"Haskell, KS",2021,297955.0
20081,"Haskell, KS",2022,264944.0
20081,"Haskell, KS",2023,368389.0
20081,"Haskell, KS",2024,412029.0
20083,"Hodgeman, KS",2019,106072.0
20083,"Hodgeman, KS",2020,118824.0
20083,"Hodgeman, KS",2021,109488.0
20083,"Hodgeman, KS",2022,100368.0
20083,"Hodgeman, KS",2023,135939.0
20083,"Hodgeman, KS",2024,154937.0
20085,"Jackson, KS",2019,363554.0
20085,"Jackson, KS",2020,363491.0
20085,"Jackson, KS",2021,405550.0
20085,"Jackson, KS",2022,314379.0
20085,"Jackson, KS",2023,340780.0
20085,"Jackson, KS",2024,336935.0
20087,"Jefferson, KS",2019,420443.0
20087,"Jefferson, KS",2020,431712.0
20087,"Jefferson, KS",2021,434608.0
20087,"Jefferson, KS",2022,376310.0
20087,"Jefferson, KS",2023,371391.0
20087,"Jefferson, KS",2024,361481.0
20089,"Jewell, KS",2019,107778.0
20089,"Jewell, KS",2020,110459.0
20089,"Jewell, KS",2021,119574.0
20089,"Jewell, KS",2022,75319.0
20089,"Jewell, KS",2023,132356.0
20089,"Jewell, KS",2024,105872.0
20091,"Johnson, KS",2019,50526033.0
20091,"Johnson, KS",2020,49490369.0
20091,"Johnson, KS",2021,50415266.0
20091,"Johnson, KS",2022,56310674.0
20091,"Johnson, KS",2023,54062956.0
20091,"Johnson, KS",2024,54055349.0
20093,"Kearny, KS",2019,182708.0
20093,"Kearny, KS",2020,203394.0
20093,"Kearny, KS",2021,214484.0
20093,"Kearny, KS",2022,177959.0
20093,"Kearny, KS",2023,207395.0
20093,"Kearny, KS",2024,193851.0
20095,"Kingman, KS",2019,275955.0
20095,"Kingman, KS",2020,349802.0
20095,"Kingman, KS",2021,314557.0
20095,"Kingman, KS",2022,285651.0
20095,"Kingman, KS",2023,312429.0
20095,"Kingman, KS",2024,253966.0
20097,"Kiowa, KS",2019,113484.0
20097,"Kiowa, KS",2020,134109.0
20097,"Kiowa, KS",2021,129759.0
20097,"Kiowa, KS",2022,104895.0
20097,"Kiowa, KS",2023,111653.0
20097,"Kiowa, KS",2024,101298.0
20099,"Labette, KS",2019,840732.0
20099,"Labette, KS",2020,812402.0
20099,"Labette, KS",2021,793508.0
20099,"Labette, KS",2022,815513.0
20099,"Labette, KS",2023,802620.0
20099,"Labette, KS",2024,810055.0
20101,"Lane, KS",2019,106789.0
20101,"Lane, KS",2020,115741.0
20101,"Lane, KS",2021,110426.0
20101,"Lane, KS",2022,118874.0
20101,"Lane, KS",2023,148570.0
20101,"Lane, KS",2024,137471.0
20103,"Leavenworth, KS",2019,2869982.0
20103,"Leavenworth, KS",2020,2898395.0
20103,"Leavenworth, KS",2021,2985140.0
20103,"Leavenworth, KS",2022,2928629.0
20103,"Leavenworth, KS",2023,2984409.0
20103,"Leavenworth, KS",2024,3120908.0
20105,"Lincoln, KS",2019,104788.0
20105,"Lincoln, KS",2020,131418.0
20105,"Lincoln, KS",2021,123833.0
20105,"Lincoln, KS",2022,112546.0
20105,"Lincoln, KS",2023,146252.0
20105,"Lincoln, KS",2024,112542.0
20107,"Linn, KS",2019,483785.0
20107,"Linn, KS",2020,519354.0
20107,"Linn, KS",2021,494925.0
20107,"Linn, KS",2022,484495.0
20107,"Linn, KS",2023,510224.0
20107,"Linn, KS",2024,439312.0
20109,"Logan, KS",2019,143136.0
20109,"Logan, KS",2020,153303.0
20109,"Logan, KS",2021,156007.0
20109,"Logan, KS",2022,164427.0
20109,"Logan, KS",2023,161726.0
20109,"Logan, KS",2024,167722.0
20111,"Lyon, KS",2019,1436372.0
20111,"Lyon, KS",2020,1395676.0
20111,"Lyon, KS",2021,1455353.0
20111,"Lyon, KS",2022,1514323.0
20111,"Lyon, KS",2023,1603033.0
20111,"Lyon, KS",2024,1552118.0
20113,"McPherson, KS",2019,2161455.0
20113,"McPherson, KS",2020,2021566.0
20113,"McPherson, KS",2021,1860268.0
20113,"McPherson, KS",2022,1938876.0
20113,"McPherson, KS",2023,2015532.0
20113,"McPherson, KS",2024,2078239.0
20115,"Marion, KS",2019,399812.0
20115,"Marion, KS",2020,392063.0
20115,"Marion, KS",2021,387940.0
20115,"Marion, KS",2022,365555.0
20115,"Marion, KS",2023,417942.0
20115,"Marion, KS",2024,403204.0
20117,"Marshall, KS",2019,541921.0
20117,"Marshall, KS",2020,540598.0
20117,"Marshall, KS",2021,546008.0
20117,"Marshall, KS",2022,561308.0
20117,"Marshall, KS",2023,559981.0
20117,"Marshall, KS",2024,546044.0
20119,"Meade, KS",2019,235520.0
20119,"Meade, KS",2020,227904.0
20119,"Meade, KS",2021,252417.0
20119,"Meade, KS",2022,181252.0
20119,"Meade, KS",2023,205017.0
20119,"Meade, KS",2024,238192.0
20121,"Miami, KS",2019,968402.0
20121,"Miami, KS",2020,965524.0
20121,"Miami, KS",2021,989476.0
20121,"Miami, KS",2022,1010544.0
20121,"Miami, KS",2023,1037943.0
20121,"Miami, KS",2024,1086771.0
20123,"Mitchell, KS",2019,437134.0
20123,"Mitchell, KS",2020,489430.0
20123,"Mitchell, KS",2021,502818.0
20123,"Mitchell, KS",2022,448336.0
20123,"Mitchell, KS",2023,518129.0
20123,"Mitchell, KS",2024,468450.0
20125,"Montgomery, KS",2019,1757392.0
20125,"Montgomery, KS",2020,1952680.0
20125,"Montgomery, KS",2021,1889643.0
20125,"Montgomery, KS",2022,2072527.0
20125,"Montgomery, KS",2023,2143349.0
20125,"Montgomery, KS",2024,2305369.0
20127,"Morris, KS",2019,182473.0
20127,"Morris, KS",2020,191365.0
20127,"Morris, KS",2021,189407.0
20127,"Morris, KS",2022,179331.0
20127,"Morris, KS",2023,207835.0
20127,"Morris, KS",2024,183568.0
20129,"Morton, KS",2019,119248.0
20129,"Morton, KS",2020,137193.0
20129,"Morton, KS",2021,144645.0
20129,"Morton, KS",2022,119547.0
20129,"Morton, KS",2023,150586.0
20129,"Morton, KS",2024,168025.0
20131,"Nemaha, KS",2019,453718.0
20131,"Nemaha, KS",2020,502784.0
20131,"Nemaha, KS",2021,536902.0
20131,"Nemaha, KS",2022,496428.0
20131,"Nemaha, KS",2023,500177.0
20131,"Nemaha, KS",2024,490245.0
20133,"Neosho, KS",2019,597263.0
20133,"Neosho, KS",2020,560877.0
20133,"Neosho, KS",2021,582147.0
20133,"Neosho, KS",2022,573847.0
20133,"Neosho, KS",2023,612119.0
20133,"Neosho, KS",2024,600921.0
20135,"Ness, KS",2019,172515.0
20135,"Ness, KS",2020,178647.0
20135,"Ness, KS",2021,185542.0
20135,"Ness, KS",2022,179882.0
20135,"Ness, KS",2023,216138.0
20135,"Ness, KS",2024,182140.0
20137,"Norton, KS",2019,223558.0
20137,"Norton, KS",2020,249339.0
20137,"Norton, KS",2021,257964.0
20137,"Norton, KS",2022,273004.0
20137,"Norton, KS",2023,301208.0
20137,"Norton, KS",2024,275898.0
20139,"Osage, KS",2019,317916.0
20139,"Osage, KS",2020,322221.0
20139,"Osage, KS",2021,331701.0
20139,"Osage, KS",2022,291408.0
20139,"Osage, KS",2023,314556.0
20139,"Osage, KS",2024,308377.0
20141,"Osborne, KS",2019,170383.0
20141,"Osborne, KS",2020,171105.0
20141,"Osborne, KS",2021,168317.0
20141,"Osborne, KS",2022,148844.0
20141,"Osborne, KS",2023,192046.0
20141,"Osborne, KS",2024,139860.0
20143,"Ottawa, KS",2019,114215.0
20143,"Ottawa, KS",2020,122577.0
20143,"Ottawa, KS",2021,131979.0
20143,"Ottawa, KS",2022,119308.0
20143,"Ottawa, KS",2023,133459.0
20143,"Ottawa, KS",2024,107738.0
20145,"Pawnee, KS",2019,274557.0
20145,"Pawnee, KS",2020,275811.0
20145,"Pawnee, KS",2021,275730.0
20145,"Pawnee, KS",2022,239248.0
20145,"Pawnee, KS",2023,270551.0
20145,"Pawnee, KS",2024,266772.0
20147,"Phillips, KS",2019,343281.0
20147,"Phillips, KS",2020,375698.0
20147,"Phillips, KS",2021,381356.0
20147,"Phillips, KS",2022,383732.0
20147,"Phillips, KS",2023,430720.0
20147,"Phillips, KS",2024,456444.0
20149,"Pottawatomie, KS",2019,1226431.0
20149,"Pottawatomie, KS",2020,1223367.0
20149,"Pottawatomie, KS",2021,1312679.0
20149,"Pottawatomie, KS",2022,1299860.0
20149,"Pottawatomie, KS",2023,1176737.0
20149,"Pottawatomie, KS",2024,1176120.0
20151,"Pratt, KS",2019,579869.0
20151,"Pratt, KS",2020,568061.0
20151,"Pratt, KS",2021,578786.0
20151,"Pratt, KS",2022,548772.0
20151,"Pratt, KS",2023,579066.0
20151,"Pratt, KS",2024,581524.0
20153,"Rawlins, KS",2019,105392.0
20153,"Rawlins, KS",2020,138789.0
20153,"Rawlins, KS",2021,163573.0
20153,"Rawlins, KS",2022,190989.0
20153,"Rawlins, KS",2023,120750.0
20153,"Rawlins, KS",2024,128661.0
20155,"Reno, KS",2019,2569843.0
20155,"Reno, KS",2020,2544478.0
20155,"Reno, KS",2021,2593136.0
20155,"Reno, KS",2022,2543232.0
20155,"Reno, KS",2023,2627019.0
20155,"Reno, KS",2024,2638151.0
20157,"Republic, KS",2019,205556.0
20157,"Republic, KS",2020,201324.0
20157,"Republic, KS",2021,216716.0
20157,"Republic, KS",2022,158728.0
20157,"Republic, KS",2023,244250.0
20157,"Republic, KS",2024,291215.0
20159,"Rice, KS",2019,567124.0
20159,"Rice, KS",2020,513570.0
20159,"Rice, KS",2021,621096.0
20159,"Rice, KS",2022,664539.0
20159,"Rice, KS",2023,710983.0
20159,"Rice, KS",2024,738363.0
20161,"Riley, KS",2019,2740366.0
20161,"Riley, KS",2020,2674673.0
20161,"Riley, KS",2021,2775185.0
20161,"Riley, KS",2022,2843485.0
20161,"Riley, KS",2023,2926812.0
20161,"Riley, KS",2024,2953476.0
20163,"Rooks, KS",2019,177256.0
20163,"Rooks, KS",2020,186499.0
20163,"Rooks, KS",2021,192171.0
20163,"Rooks, KS",2022,162407.0
20163,"Rooks, KS",2023,215887.0
20163,"Rooks, KS",2024,180317.0
20165,"Rush, KS",2019,146558.0
20165,"Rush, KS",2020,144224.0
20165,"Rush, KS",2021,157046.0
20165,"Rush, KS",2022,126938.0
20165,"Rush, KS",2023,161789.0
20165,"Rush, KS",2024,150428.0
20167,"Russell, KS",2019,252711.0
20167,"Russell, KS",2020,260737.0
20167,"Russell, KS",2021,280407.0
20167,"Russell, KS",2022,254945.0
20167,"Russell, KS",2023,307656.0
20167,"Russell, KS",2024,277818.0
20169,"Saline, KS",2019,2884585.0
20169,"Saline, KS",2020,2673412.0
20169,"Saline, KS",2021,2882316.0
20169,"Saline, KS",2022,2931250.0
20169,"Saline, KS",2023,2929745.0
20169,"Saline, KS",2024,2962118.0
20171,"Scott, KS",2019,272373.0
20171,"Scott, KS",2020,352069.0
20171,"Scott, KS",2021,322825.0
20171,"Scott, KS",2022,330276.0
20171,"Scott, KS",2023,373172.0
20171,"Scott, KS",2024,430339.0
20173,"Sedgwick, KS",2019,31227394.0
20173,"Sedgwick, KS",2020,29342721.0
20173,"Sedgwick, KS",2021,29959298.0
20173,"Sedgwick, KS",2022,31791830.0
20173,"Sedgwick, KS",2023,32860372.0
20173,"Sedgwick, KS",2024,33351338.0
20175,"Seward, KS",2019,1162506.0
20175,"Seward, KS",2020,1204009.0
20175,"Seward, KS",2021,1312275.0
20175,"Seward, KS",2022,1311622.0
20175,"Seward, KS",2023,1326803.0
20175,"Seward, KS",2024,1352889.0
20177,"Shawnee, KS",2019,10399132.0
20177,"Shawnee, KS",2020,10254828.0
20177,"Shawnee, KS",2021,10712698.0
20177,"Shawnee, KS",2022,10925253.0
20177,"Shawnee, KS",2023,11353984.0
20177,"Shawnee, KS",2024,11434085.0
20179,"Sheridan, KS",2019,100657.0
20179,"Sheridan, KS",2020,147815.0
20179,"Sheridan, KS",2021,141222.0
20179,"Sheridan, KS",2022,147432.0
20179,"Sheridan, KS",2023,172523.0
20179,"Sheridan, KS",2024,166697.0
20181,"Sherman, KS",2019,272925.0
20181,"Sherman, KS",2020,294750.0
20181,"Sherman, KS",2021,318067.0
20181,"Sherman, KS",2022,324025.0
20181,"Sherman, KS",2023,317727.0
20181,"Sherman, KS",2024,300943.0
20183,"Smith, KS",2019,155600.0
20183,"Smith, KS",2020,172720.0
20183,"Smith, KS",2021,194212.0
20183,"Smith, KS",2022,151510.0
20183,"Smith, KS",2023,187238.0
20183,"Smith, KS",2024,159083.0
20185,"Stafford, KS",2019,163503.0
20185,"Stafford, KS",2020,177912.0
20185,"Stafford, KS",2021,174298.0
20185,"Stafford, KS",2022,144538.0
20185,"Stafford, KS",2023,196962.0
20185,"Stafford, KS",2024,222260.0
20187,"Stanton, KS",2019,190537.0
20187,"Stanton, KS",2020,199728.0
20187,"Stanton, KS",2021,207800.0
20187,"Stanton, KS",2022,189317.0
20187,"Stanton, KS",2023,179294.0
20187,"Stanton, KS",2024,172433.0
20189,"Stevens, KS",2019,287986.0
20189,"Stevens, KS",2020,320035.0
20189,"Stevens, KS",2021,352832.0
20189,"Stevens, KS",2022,291230.0
20189,"Stevens, KS",2023,341812.0
20189,"Stevens, KS",2024,380976.0
20191,"Sumner, KS",2019,722020.0
20191,"Sumner, KS",2020,685224.0
20191,"Sumner, KS",2021,704064.0
20191,"Sumner, KS",2022,709754.0
20191,"Sumner, KS",2023,727079.0
20191,"Sumner, KS",2024,671445.0
20193,"Thomas, KS",2019,505238.0
20193,"Thomas, KS",2020,586211.0
20193,"Thomas, KS",2021,649045.0
20193,"Thomas, KS",2022,698365.0
20193,"Thomas, KS",2023,717230.0
20193,"Thomas, KS",2024,712429.0
20195,"Trego, KS",2019,156452.0
20195,"Trego, KS",2020,157942.0
20195,"Trego, KS",2021,163653.0
20195,"Trego, KS",2022,153490.0
20195,"Trego, KS",2023,176017.0
20195,"Trego, KS",2024,141923.0
20197,"Wabaunsee, KS",2019,145762.0
20197,"Wabaunsee, KS",2020,143006.0
20197,"Wabaunsee, KS",2021,146932.0
20197,"Wabaunsee, KS",2022,129639.0
20197,"Wabaunsee, KS",2023,142440.0
20197,"Wabaunsee, KS",2024,131655.0
20199,"Wallace, KS",2019,88760.0
20199,"Wallace, KS",2020,95901.0
20199,"Wallace, KS",2021,95031.0
20199,"Wallace, KS",2022,102290.0
20199,"Wallace, KS",2023,81026.0
20199,"Wallace, KS",2024,102254.0
20201,"Washington, KS",2019,211169.0
20201,"Washington, KS",2020,232656.0
20201,"Washington, KS",2021,230641.0
20201,"Washington, KS",2022,174042.0
20201,"Washington, KS",2023,207963.0
20201,"Washington, KS",2024,213359.0
20203,"Wichita, KS",2019,212402.0
20203,"Wichita, KS",2020,211791.0
20203,"Wichita, KS",2021,203011.0
20203,"Wichita, KS",2022,191502.0
20203,"Wichita, KS",2023,233799.0
20203,"Wichita, KS",2024,266361.0
20205,"Wilson, KS",2019,320355.0
20205,"Wilson, KS",2020,297553.0
20205,"Wilson, KS",2021,317487.0
20205,"Wilson, KS",2022,312348.0
20205,"Wilson, KS",2023,318072.0
20205,"Wilson, KS",2024,296719.0
20207,"Woodson, KS",2019,74359.0
20207,"Woodson, KS",2020,74918.0
20207,"Woodson, KS",2021,75399.0
20207,"Woodson, KS",2022,66048.0
20207,"Woodson, KS",2023,83789.0
20207,"Woodson, KS",2024,73623.0
20209,"Wyandotte, KS",2019,11532339.0
20209,"Wyandotte, KS",2020,11063705.0
20209,"Wyandotte, KS",2021,11138556.0
20209,"Wyandotte, KS",2022,11585775.0
20209,"Wyandotte, KS",2023,11812791.0
20209,"Wyandotte, KS",2024,12130713.0
21001,"Adair, KY",2019,376062.0
21001,"Adair, KY",2020,376357.0
21001,"Adair, KY",2021,384421.0
21001,"Adair, KY",2022,395045.0
21001,"Adair, KY",2023,420635.0
21001,"Adair, KY",2024,434091.0
21003,"Allen, KY",2019,475603.0
21003,"Allen, KY",2020,439059.0
21003,"Allen, KY",2021,471909.0
21003,"Allen, KY",2022,510534.0
21003,"Allen, KY",2023,475124.0
21003,"Allen, KY",2024,481886.0
21005,"Anderson, KY",2019,560616.0
21005,"Anderson, KY",2020,552029.0
21005,"Anderson, KY",2021,566759.0
21005,"Anderson, KY",2022,577769.0
21005,"Anderson, KY",2023,613627.0
21005,"Anderson, KY",2024,637832.0
21007,"Ballard, KY",2019,211651.0
21007,"Ballard, KY",2020,215591.0
21007,"Ballard, KY",2021,242692.0
21007,"Ballard, KY",2022,243726.0
21007,"Ballard, KY",2023,266912.0
21007,"Ballard, KY",2024,273817.0
21009,"Barren, KY",2019,1448474.0
21009,"Barren, KY",2020,1379521.0
21009,"Barren, KY",2021,1402386.0
21009,"Barren, KY",2022,1402133.0
21009,"Barren, KY",2023,1408448.0
21009,"Barren, KY",2024,1452509.0
21011,"Bath, KY",2019,206644.0
21011,"Bath, KY",2020,192875.0
21011,"Bath, KY",2021,191801.0
21011,"Bath, KY",2022,204128.0
21011,"Bath, KY",2023,202243.0
21011,"Bath, KY",2024,200665.0
21013,"Bell, KY",2019,751184.0
21013,"Bell, KY",2020,712249.0
21013,"Bell, KY",2021,733431.0
21013,"Bell, KY",2022,731408.0
21013,"Bell, KY",2023,774742.0
21013,"Bell, KY",2024,774733.0
21015,"Boone, KY",2019,11726269.0
21015,"Boone, KY",2020,11761222.0
21015,"Boone, KY",2021,12317607.0
21015,"Boone, KY",2022,12415541.0
21015,"Boone, KY",2023,12448247.0
21015,"Boone, KY",2024,12373703.0
21017,"Bourbon, KY",2019,954784.0
21017,"Bourbon, KY",2020,860784.0
21017,"Bourbon, KY",2021,892397.0
21017,"Bourbon, KY",2022,895931.0
21017,"Bourbon, KY",2023,933305.0
21017,"Bourbon, KY",2024,1032162.0
21019,"Boyd, KY",2019,3432645.0
21019,"Boyd, KY",2020,2751164.0
21019,"Boyd, KY",2021,2907984.0
21019,"Boyd, KY",2022,2604580.0
21019,"Boyd, KY",2023,2801875.0
21019,"Boyd, KY",2024,2927963.0
21021,"Boyle, KY",2019,1253677.0
21021,"Boyle, KY",2020,1199232.0
21021,"Boyle, KY",2021,1234832.0
21021,"Boyle, KY",2022,1297149.0
21021,"Boyle, KY",2023,1332560.0
21021,"Boyle, KY",2024,1364960.0
21023,"Bracken, KY",2019,156654.0
21023,"Bracken, KY",2020,154630.0
21023,"Bracken, KY",2021,166578.0
21023,"Bracken, KY",2022,166239.0
21023,"Bracken, KY",2023,164679.0
21023,"Bracken, KY",2024,162811.0
21025,"Breathitt, KY",2019,227872.0
21025,"Breathitt, KY",2020,204579.0
21025,"Breathitt, KY",2021,206906.0
21025,"Breathitt, KY",2022,220758.0
21025,"Breathitt, KY",2023,226488.0
21025,"Breathitt, KY",2024,239425.0
21027,"Breckinridge, KY",2019,392284.0
21027,"Breckinridge, KY",2020,374641.0
21027,"Breckinridge, KY",2021,409093.0
21027,"Breckinridge, KY",2022,390970.0
21027,"Breckinridge, KY",2023,392415.0
21027,"Breckinridge, KY",2024,402468.0
21029,"Bullitt, KY",2019,2521904.0
21029,"Bullitt, KY",2020,2563097.0
21029,"Bullitt, KY",2021,2739130.0
21029,"Bullitt, KY",2022,2829369.0
21029,"Bullitt, KY",2023,2744857.0
21029,"Bullitt, KY",2024,2825245.0
21031,"Butler, KY",2019,303581.0
21031,"Butler, KY",2020,292900.0
21031,"Butler, KY",2021,305094.0
21031,"Butler, KY",2022,297106.0
21031,"Butler, KY",2023,312837.0
21031,"Butler, KY",2024,323472.0
21033,"Caldwell, KY",2019,389966.0
21033,"Caldwell, KY",2020,389378.0
21033,"Caldwell, KY",2021,425089.0
21033,"Caldwell, KY",2022,431393.0
21033,"Caldwell, KY",2023,435418.0
21033,"Caldwell, KY",2024,430113.0
21035,"Calloway, KY",2019,1452569.0
21035,"Calloway, KY",2020,1411779.0
21035,"Calloway, KY",2021,1416582.0
21035,"Calloway, KY",2022,1406427.0
21035,"Calloway, KY",2023,1439138.0
21035,"Calloway, KY",2024,1463124.0
21037,"Campbell, KY",2019,3468795.0
21037,"Campbell, KY",2020,3381939.0
21037,"Campbell, KY",2021,3522721.0
21037,"Campbell, KY",2022,3636441.0
21037,"Campbell, KY",2023,3831910.0
21037,"Campbell, KY",2024,3935227.0
21039,"Carlisle, KY",2019,166585.0
21039,"Carlisle, KY",2020,158549.0
21039,"Carlisle, KY",2021,176872.0
21039,"Carlisle, KY",2022,174638.0
21039,"Carlisle, KY",2023,203531.0
21039,"Carlisle, KY",2024,198271.0
21041,"Carroll, KY",2019,2051264.0
21041,"Carroll, KY",2020,1779605.0
21041,"Carroll, KY",2021,1855628.0
21041,"Carroll, KY",2022,1862005.0
21041,"Carroll, KY",2023,1767797.0
21041,"Carroll, KY",2024,1764934.0
21043,"Carter, KY",2019,491144.0
21043,"Carter, KY",2020,491710.0
21043,"Carter, KY",2021,491928.0
21043,"Carter, KY",2022,499973.0
21043,"Carter, KY",2023,512630.0
21043,"Carter, KY",2024,515336.0
21045,"Casey, KY",2019,328604.0
21045,"Casey, KY",2020,344617.0
21045,"Casey, KY",2021,345756.0
21045,"Casey, KY",2022,335057.0
21045,"Casey, KY",2023,355533.0
21045,"Casey, KY",2024,357135.0
21047,"Christian, KY",2019,5803786.0
21047,"Christian, KY",2020,5875179.0
21047,"Christian, KY",2021,6085940.0
21047,"Christian, KY",2022,6096262.0
21047,"Christian, KY",2023,6216465.0
21047,"Christian, KY",2024,6145169.0
21049,"Clark, KY",2019,1553674.0
21049,"Clark, KY",2020,1479016.0
21049,"Clark, KY",2021,1517047.0
21049,"Clark, KY",2022,1549478.0
